Category,Rating,Reviews,Installs
FAMILY,3.0,6,1000
TOOLS,3.0,172,10000
FAMILY,4.0,3,100
TOOLS,3.4,30,5000
FAMILY,4.9,37,100
HEALTH_AND_FITNESS,4.191512757553112,0,10
LIFESTYLE,4.191512757553112,1,50
PERSONALIZATION,4.191512757553112,8,1000
TRAVEL_AND_LOCAL,4.191512757553112,8,100
BUSINESS,4.0,2,10
FAMILY,4.4,152,10000
GAME,4.1,395,50000
FAMILY,4.4,969,50000
FAMILY,4.0,1763,10000
PHOTOGRAPHY,4.191512757553112,1,50
PERSONALIZATION,4.5,237,10000
FAMILY,4.2,632,100000
TOOLS,3.9,167,10000
FAMILY,4.191512757553112,4,100
GAME,3.6,120852,10000000
FAMILY,5.0,8,50
FAMILY,4.4,3032,1000000
FAMILY,3.6,1185,100000
PRODUCTIVITY,4.7,2807,100000
NEWS_AND_MAGAZINES,4.2,2318,100000
TRAVEL_AND_LOCAL,4.5,289,10000
FINANCE,4.7,642,10000
FAMILY,4.191512757553112,14,10
SHOPPING,4.191512757553112,59,10000
COMMUNICATION,4.3,488,50000
TOOLS,4.2,2058,100000
MEDICAL,4.4,187,10000
FINANCE,4.191512757553112,0,1
TRAVEL_AND_LOCAL,4.7,57,1000
PRODUCTIVITY,4.4,457,50000
FINANCE,4.191512757553112,0,1
WEATHER,4.1,1238,100000
VIDEO_PLAYERS,4.5,83,5000
SHOPPING,4.1,331,50000
NEWS_AND_MAGAZINES,4.0,146,10000
GAME,4.191512757553112,6,100
GAME,4.191512757553112,24,1000
SHOPPING,4.3,10355,1000000
TOOLS,4.2,994,100000
SOCIAL,4.191512757553112,3,10
TOOLS,4.2,3606,100000
FINANCE,4.191512757553112,4,1000
HEALTH_AND_FITNESS,4.1,131,5000
FAMILY,4.2,238,10000
HEALTH_AND_FITNESS,4.191512757553112,2,100
COMMUNICATION,5.0,8,100
FINANCE,4.0,26,1000
FAMILY,4.0,38,5000
GAME,4.5,17,500
FAMILY,4.191512757553112,40,1000
FAMILY,4.1,1060,100000
FAMILY,4.191512757553112,16,500
MEDICAL,4.7,125,10000
TOOLS,4.4,417,10000
MEDICAL,4.9,26,1000
TRAVEL_AND_LOCAL,3.6,114,10000
TOOLS,4.2,268,10000
SHOPPING,4.191512757553112,16,500
FINANCE,4.4,188,10000
NEWS_AND_MAGAZINES,4.191512757553112,30,1000
FINANCE,4.5,625,10000
COMMUNICATION,4.2,10,5000
TOOLS,4.191512757553112,1,10
SOCIAL,4.191512757553112,0,10
FAMILY,4.2,580,10000
PRODUCTIVITY,4.191512757553112,0,1
SPORTS,4.5,2371338,50000000
SPORTS,4.4,1690802,50000000
GAME,4.4,3344300,50000000
FAMILY,4.5,354454,10000000
FAMILY,4.5,1455952,10000000
SPORTS,3.9,282727,10000000
FAMILY,4.3,636995,10000000
FAMILY,4.4,567632,10000000
FAMILY,4.191512757553112,0,0
FAMILY,4.5,1461698,10000000
FAMILY,4.0,69574,500000
GAME,4.5,32344,1000000
FAMILY,4.0,199808,10000000
FAMILY,4.4,203101,5000000
FAMILY,4.3,56444,500000
TRAVEL_AND_LOCAL,2.5,12,1000
FAMILY,4.4,201631,5000000
FAMILY,3.8,32600,1000000
FAMILY,4.4,93870,1000000
FAMILY,4.2,222664,10000000
GAME,4.1,166251,5000000
GAME,4.2,70389,1000000
GAME,3.9,172281,5000000
GAME,4.5,567984,10000000
SPORTS,4.1,820577,10000000
GAME,4.4,32496,1000000
GAME,4.3,2903386,100000000
FAMILY,4.5,85484,1000000
GAME,3.4,4490,100000
GAME,3.4,1995,100000
GAME,4.4,38419,1000000
SPORTS,4.2,42767,1000000
GAME,4.4,140658,1000000
FAMILY,3.5,33178,1000000
SPORTS,4.1,585564,10000000
FAMILY,4.6,33,100
FAMILY,1.7,1172,10000
TRAVEL_AND_LOCAL,3.3,97,10000
PHOTOGRAPHY,5.0,1,10
BUSINESS,4.8,6,100
BUSINESS,4.191512757553112,0,50
FINANCE,4.6,8,1000
BUSINESS,3.3,2915,500000
SPORTS,4.191512757553112,6,1000
PERSONALIZATION,4.2,410,100000
BUSINESS,4.191512757553112,4,100
PRODUCTIVITY,3.5,3930,1000000
SOCIAL,3.7,23,5000
PRODUCTIVITY,5.0,9,50
SOCIAL,4.191512757553112,7,5000
FAMILY,4.191512757553112,0,10
SHOPPING,4.6,318142,10000000
GAME,4.1,5341,100000
BOOKS_AND_REFERENCE,3.5,11,1000
SOCIAL,5.0,3,50
FINANCE,4.191512757553112,24,1000
FINANCE,3.7,155,100000
FINANCE,4.0,37,5000
BUSINESS,4.191512757553112,0,10
EVENTS,4.191512757553112,2,10
FAMILY,4.2,1111,100000
LIFESTYLE,4.191512757553112,0,1
FINANCE,4.5,28,10000
BUSINESS,3.8,1777,100000
FINANCE,2.5,2,1000
BEAUTY,4.0,1,100
BOOKS_AND_REFERENCE,4.191512757553112,0,5
TOOLS,4.0,8,1000
TOOLS,4.1,28,10000
HEALTH_AND_FITNESS,4.191512757553112,0,10
TRAVEL_AND_LOCAL,4.191512757553112,0,10
FAMILY,3.4,159,1000
TOOLS,3.6,216,10000
TOOLS,3.4,16,5000
TOOLS,3.9,627,10000
SPORTS,4.6,549,50000
COMMUNICATION,4.3,3429,100000
PRODUCTIVITY,4.7,1730,100000
BUSINESS,5.0,1,5
LIFESTYLE,3.9,73,10000
TOOLS,3.9,47,1000
COMMUNICATION,4.2,30350,1000000
FAMILY,4.3,55408,1000000
BOOKS_AND_REFERENCE,3.5,10,5000
SOCIAL,4.191512757553112,7,1000
TOOLS,4.1,633,100000
TOOLS,4.2,1611,100000
TOOLS,4.4,20,500
LIFESTYLE,4.5,13,1000
BOOKS_AND_REFERENCE,3.8,48,10000
BUSINESS,3.4,45,10000
BUSINESS,4.191512757553112,0,10
BUSINESS,3.9,184,50000
FAMILY,4.5,3776,100000
PRODUCTIVITY,4.191512757553112,3,100
LIFESTYLE,4.191512757553112,0,50
SPORTS,3.0,9,1000
VIDEO_PLAYERS,4.191512757553112,2,100
TOOLS,4.1,14,1000
PRODUCTIVITY,4.6,12,1000
FAMILY,4.191512757553112,1,50
PRODUCTIVITY,3.9,162,10000
TOOLS,4.7,62,1000
TOOLS,4.5,2,100
BOOKS_AND_REFERENCE,3.4,82,10000
FAMILY,5.0,6,100
TOOLS,5.0,5,500
SPORTS,5.0,1,10
LIFESTYLE,4.0,576,50000
TOOLS,4.191512757553112,0,50
LIFESTYLE,4.191512757553112,2,100
BUSINESS,4.0,1,100
PRODUCTIVITY,4.191512757553112,0,10
FINANCE,4.9,8,500
FAMILY,5.0,3,500
BOOKS_AND_REFERENCE,4.191512757553112,0,100
TOOLS,4.6,7,1000
SPORTS,4.191512757553112,76,10000
SOCIAL,4.8,5,100
TOOLS,4.1,7,1000
BUSINESS,4.1,13,100
TOOLS,4.191512757553112,1,10
HOUSE_AND_HOME,4.191512757553112,0,1
FAMILY,4.7,23,1000
PRODUCTIVITY,4.191512757553112,0,1
GAME,5.0,5,10
PRODUCTIVITY,4.4,7,100
FAMILY,3.3,4114,100000
FAMILY,4.0,403,50000
FAMILY,3.5,208,10000
FAMILY,2.8,89,10000
FAMILY,4.191512757553112,19,5000
FAMILY,3.6,496,100000
FAMILY,3.2,190,50000
FAMILY,3.6,2210,100000
FAMILY,3.7,150,5000
FAMILY,3.3,279,10000
FAMILY,3.1,1242,50000
FAMILY,4.1,435,50000
FAMILY,3.1,16,1000
FAMILY,3.5,268,10000
FAMILY,3.6,17,1000
EVENTS,5.0,7,100
TRAVEL_AND_LOCAL,2.3,23,1000
TRAVEL_AND_LOCAL,4.191512757553112,0,100
VIDEO_PLAYERS,3.1,36,5000
FINANCE,2.9,26,1000
FAMILY,3.0,2,500
FINANCE,2.9,204,10000
FAMILY,3.9,13,500
BUSINESS,5.0,2,50
FAMILY,4.191512757553112,5,100
FAMILY,3.4,79,5000
BUSINESS,5.0,8,100
PHOTOGRAPHY,4.191512757553112,2,100
HEALTH_AND_FITNESS,4.8,17,500
FAMILY,4.191512757553112,2,1000
FAMILY,4.2,5,50
COMMUNICATION,4.191512757553112,3,100
BUSINESS,4.191512757553112,15,500
PRODUCTIVITY,4.191512757553112,0,100
HEALTH_AND_FITNESS,5.0,4,50
FAMILY,4.191512757553112,0,1
FINANCE,4.3,634,50000
FAMILY,4.6,5969,10000
PRODUCTIVITY,4.7,19,1000
TOOLS,4.191512757553112,0,5
FINANCE,4.4,58,10000
NEWS_AND_MAGAZINES,4.8,311,5000
FAMILY,4.191512757553112,11,1000
GAME,4.191512757553112,4,100
PARENTING,4.1,27,1000
SPORTS,4.191512757553112,3,100
FAMILY,4.6,22165,1000000
FAMILY,4.3,392819,10000000
PRODUCTIVITY,4.6,8,100
GAME,4.0,505,10000
BUSINESS,2.9,322,50000
BUSINESS,4.1,25,1000
BUSINESS,4.191512757553112,1,50
BUSINESS,4.191512757553112,4,1000
BUSINESS,4.191512757553112,3,1000
FAMILY,4.191512757553112,1,100
FINANCE,4.2,883,100000
PRODUCTIVITY,4.191512757553112,3,100
GAME,4.3,56,1000
TRAVEL_AND_LOCAL,4.4,105,10000
BUSINESS,2.4,29,500
TOOLS,4.2,40,1000
EVENTS,4.191512757553112,0,10
SOCIAL,4.191512757553112,0,50
FINANCE,4.191512757553112,1,100
TOOLS,3.1,17,1000
TOOLS,4.191512757553112,0,10
FAMILY,3.0,2,50
BOOKS_AND_REFERENCE,4.7,6547,100000
FINANCE,3.4,42497,1000000
TRAVEL_AND_LOCAL,4.191512757553112,0,0
BOOKS_AND_REFERENCE,4.7,24278,1000000
BOOKS_AND_REFERENCE,4.7,3776,100000
COMMUNICATION,4.2,91,10000
LIFESTYLE,5.0,3,100
FAMILY,4.5,256,10000
FAMILY,4.3,63192,1000000
BOOKS_AND_REFERENCE,3.3,7993,1000000
FAMILY,4.4,1309728,50000000
FAMILY,4.191512757553112,20,1000
GAME,4.2,3946,100000
GAME,4.2,17453,1000000
BOOKS_AND_REFERENCE,4.7,14773,500000
FAMILY,4.3,2282,500000
SOCIAL,4.8,8369,50000
LIFESTYLE,4.2,1506,100000
GAME,4.0,30008,1000000
FAMILY,4.2,11002,1000000
FAMILY,4.1,47576,1000000
FAMILY,4.6,2533,100000
PRODUCTIVITY,4.6,1880,50000
FAMILY,3.8,7379,1000000
GAME,4.5,185382,10000000
FAMILY,4.4,115,10000
FAMILY,4.1,148405,10000000
FAMILY,4.0,20977,1000000
FAMILY,3.9,1619,100000
TOOLS,3.5,78,10000
PERSONALIZATION,5.0,4,100
LIFESTYLE,4.6,10,1000
FAMILY,4.191512757553112,13,100
MEDICAL,3.6,18,1000
GAME,4.2,601,100000
FINANCE,4.191512757553112,0,50
BUSINESS,4.191512757553112,1,100
GAME,3.8,13388,500000
FAMILY,4.191512757553112,1,100
TOOLS,3.4,43,5000
SPORTS,3.8,35746,5000000
FAMILY,4.2,128,10000
FAMILY,4.2,137167,1000000
FAMILY,3.7,7203,1000000
FAMILY,4.0,267636,10000000
GAME,4.4,1294,50000
BUSINESS,4.5,234,10000
GAME,3.7,16073,500000
FAMILY,4.2,64815,5000000
FAMILY,3.9,5075,500000
PHOTOGRAPHY,4.0,125616,10000000
GAME,3.7,63986,1000000
FAMILY,4.2,3593,500000
GAME,4.0,32522,1000000
FAMILY,3.9,1036,100000
FAMILY,4.1,27130,5000000
GAME,4.3,157264,10000000
FAMILY,4.5,157322,5000000
GAME,4.5,76627,5000000
GAME,3.3,5290,500000
GAME,4.4,1094,500000
GAME,4.2,326689,10000000
BUSINESS,4.2,6969,100000
FAMILY,4.1,138050,10000000
FAMILY,4.1,2248,100000
GAME,4.4,661,100000
FAMILY,4.1,105766,10000000
FAMILY,3.9,80313,10000000
FAMILY,3.9,70,10000
FAMILY,4.4,11442,1000000
FINANCE,3.8,4231,100000
FAMILY,3.0,42515,5000000
TOOLS,3.4,59,10000
NEWS_AND_MAGAZINES,4.3,20620,1000000
HEALTH_AND_FITNESS,4.191512757553112,2,50
FAMILY,4.191512757553112,2,100
BUSINESS,5.0,4,100
COMMUNICATION,4.191512757553112,2,10
FAMILY,4.1,211,10000
FAMILY,4.191512757553112,0,100
FINANCE,2.4,9,1000
TOOLS,3.9,146,10000
BUSINESS,4.191512757553112,0,5
PRODUCTIVITY,4.191512757553112,0,10
FAMILY,4.191512757553112,0,10
TOOLS,4.0,8,100
TOOLS,4.191512757553112,0,50
GAME,3.0,49,5000
FAMILY,4.191512757553112,20,10000
SPORTS,4.4,4600,500000
GAME,3.4,9051,1000000
FAMILY,2.9,72,5000
TOOLS,5.0,2,10
FAMILY,4.5,14692,1000000
FAMILY,3.7,40678,1000000
FAMILY,3.0,59096,5000000
FAMILY,4.191512757553112,0,10
GAME,4.0,127810,10000000
FAMILY,3.2,85,10000
FAMILY,3.6,209,50000
FAMILY,3.2,111,5000
SPORTS,3.7,27179,1000000
FAMILY,4.7,15,1000
FAMILY,4.4,351607,5000000
FAMILY,3.9,81543,10000000
FAMILY,4.4,87045,10000000
FAMILY,4.3,31970,1000000
NEWS_AND_MAGAZINES,4.9,34,1000
FAMILY,2.6,366,50000
NEWS_AND_MAGAZINES,5.0,10,100
FAMILY,4.1,13731,1000000
NEWS_AND_MAGAZINES,4.0,4,100
GAME,4.1,104583,1000000
NEWS_AND_MAGAZINES,4.191512757553112,10,500
SPORTS,3.3,3,1000
FAMILY,4.2,58553,1000000
NEWS_AND_MAGAZINES,4.0,33,1000
FAMILY,4.3,6669,1000000
FAMILY,4.191512757553112,1,1
FAMILY,4.4,764967,10000000
COMMUNICATION,5.0,1,10
GAME,4.3,5339,1000000
GAME,4.4,6735,1000000
TOOLS,4.191512757553112,10,50
LIFESTYLE,4.191512757553112,9,100
BUSINESS,4.191512757553112,2,5
GAME,3.9,23104,1000000
PHOTOGRAPHY,4.3,13258,1000000
FAMILY,4.0,48731,5000000
GAME,3.8,8482,1000000
TOOLS,4.5,3356,10000
SHOPPING,4.191512757553112,1,100
GAME,3.8,555,100000
GAME,4.4,13714,1000000
GAME,4.3,240,50000
FAMILY,4.7,143,1000
FAMILY,3.9,35989,1000000
GAME,4.2,16237,500000
FAMILY,3.8,21149,1000000
FAMILY,4.3,95,10000
FAMILY,3.8,20292,1000000
SPORTS,4.2,140883,5000000
LIFESTYLE,4.5,16426,500000
FAMILY,4.2,32812,500000
FAMILY,3.6,8091,1000000
GAME,4.0,48,1000
HEALTH_AND_FITNESS,4.191512757553112,0,10000
FAMILY,3.5,352,50000
GAME,4.4,30,5000
GAME,3.5,3048,500000
GAME,4.1,101,10000
FAMILY,4.8,3136,100000
FOOD_AND_DRINK,4.4,467,100000
FAMILY,4.3,1216,500000
FAMILY,4.0,34417,1000000
COMMUNICATION,4.2,5599,100000
WEATHER,4.4,5482,1000000
FAMILY,3.5,191,50000
PERSONALIZATION,4.3,1961,100000
TRAVEL_AND_LOCAL,4.4,22776,1000000
VIDEO_PLAYERS,4.7,316,10000
FAMILY,5.0,90,1000
LIFESTYLE,3.8,52,10000
EVENTS,5.0,3,500
SOCIAL,4.8,725,10000
FAMILY,4.9,107,10000
GAME,4.3,697805,50000000
FAMILY,4.191512757553112,8,100
FAMILY,5.0,18,50
FAMILY,4.191512757553112,3,5000
BOOKS_AND_REFERENCE,4.9,122,5000
LIFESTYLE,4.9,82,5000
TOOLS,4.9,19,500
FAMILY,4.5,6,1000
FAMILY,4.191512757553112,1,10
FAMILY,4.5,28,1000
FAMILY,5.0,10,10000
SOCIAL,5.0,2,10
FAMILY,3.0,1,100
COMMUNICATION,4.191512757553112,0,10
TOOLS,4.191512757553112,1,500
PRODUCTIVITY,4.9,42,1000
PRODUCTIVITY,5.0,43,500
MEDICAL,5.0,2,100
FAMILY,4.191512757553112,11,1000
FAMILY,4.1,182363,10000000
FAMILY,4.191512757553112,0,1000
FAMILY,4.1,35,50000
GAME,4.3,192374,10000000
PHOTOGRAPHY,4.3,4871,1000000
TOOLS,4.1,4234,1000000
FAMILY,4.7,3,1000
FAMILY,4.191512757553112,2,1000
FAMILY,4.9,11,5000
PHOTOGRAPHY,4.0,35725,1000000
FAMILY,5.0,4,100
FAMILY,5.0,4,500
TRAVEL_AND_LOCAL,4.191512757553112,0,1
FAMILY,4.6,49210,1000000
SOCIAL,4.2,17,1000
LIFESTYLE,3.7,6667,1000000
FAMILY,5.0,5,100
FAMILY,4.3,31705,5000000
FAMILY,4.0,94308,10000000
FAMILY,4.3,32405,1000000
FOOD_AND_DRINK,4.0,848,100000
FAMILY,4.0,751,10000
TRAVEL_AND_LOCAL,3.1,1563,100000
TRAVEL_AND_LOCAL,3.4,595,100000
FAMILY,4.2,6133,100000
FAMILY,4.2,840,100000
NEWS_AND_MAGAZINES,4.1,8011,500000
NEWS_AND_MAGAZINES,3.4,2436,100000
NEWS_AND_MAGAZINES,4.191512757553112,221,50000
FAMILY,4.0,20421,1000000
TRAVEL_AND_LOCAL,4.191512757553112,12,1000
FAMILY,3.9,5933,1000000
FAMILY,4.8,36968,1000000
FAMILY,4.1,3654,100000
FAMILY,4.3,323,10000
FINANCE,4.3,4642,100000
FAMILY,4.4,23302,5000000
FAMILY,4.191512757553112,0,100000
TRAVEL_AND_LOCAL,4.4,221,10000
GAME,4.5,1914,100000
TOOLS,4.5,23805,1000000
GAME,4.8,526595,10000000
WEATHER,4.4,279917,10000000
FINANCE,4.5,4254,100000
SPORTS,4.6,161423,5000000
FAMILY,4.6,834,100000
TOOLS,4.5,313,10000
GAME,4.191512757553112,2536,100000
WEATHER,4.2,67854,5000000
GAME,4.4,18652,100000
BOOKS_AND_REFERENCE,4.2,87919,10000000
LIFESTYLE,4.7,56197,1000000
FINANCE,4.5,80904,5000000
MAPS_AND_NAVIGATION,4.2,207440,10000000
MEDICAL,4.5,2923,100000
GAME,4.2,93608,10000000
FAMILY,4.7,244797,5000000
GAME,4.1,7904,500000
PERSONALIZATION,4.1,3175,500000
GAME,4.6,1123190,10000000
GAME,4.4,1218,500000
FAMILY,4.5,49381,1000000
GAME,3.8,2102,100000
GAME,3.9,7972,500000
GAME,3.5,4416,500000
GAME,3.8,3543,1000000
PERSONALIZATION,4.2,35,1000
GAME,4.6,190274,5000000
FAMILY,3.7,2850,500000
FAMILY,4.4,7006,1000000
GAME,3.6,12846,1000000
FAMILY,3.4,2714,500000
GAME,4.0,21,5000
GAME,4.3,6143,100000
SPORTS,4.3,91035,5000000
GAME,4.5,32831,500000
FAMILY,4.4,2941,100000
GAME,4.5,197979,1000000
GAME,4.1,2208,500000
GAME,4.4,1986068,50000000
GAME,4.3,71468,1000000
GAME,4.5,910051,10000000
FAMILY,4.5,6673,500000
SPORTS,4.2,277939,5000000
GAME,4.5,114479,5000000
GAME,4.3,1489,100000
GAME,4.1,8608,500000
GAME,4.6,14989,500000
SPORTS,4.3,7107,100000
GAME,4.0,127831,10000000
TOOLS,4.4,211308,10000000
GAME,4.4,382100,10000000
FAMILY,4.191512757553112,1317,100000
SPORTS,4.6,200,1000
GAME,4.6,291941,10000000
GAME,4.3,187200,10000000
GAME,4.3,246538,5000000
GAME,4.2,177542,10000000
SPORTS,4.5,36255,1000000
FAMILY,4.0,26202,1000000
FAMILY,4.6,750321,10000000
BOOKS_AND_REFERENCE,4.5,454412,10000000
FAMILY,3.8,6577,1000000
GAME,4.3,711719,10000000
NEWS_AND_MAGAZINES,4.3,47069,5000000
BOOKS_AND_REFERENCE,4.9,922752,10000000
FAMILY,4.0,7243,1000000
TOOLS,4.5,57076,100000
FAMILY,4.1,200214,10000000
FAMILY,4.5,7881,500000
COMMUNICATION,4.2,44233,10000000
NEWS_AND_MAGAZINES,4.4,291901,10000000
TOOLS,4.4,121304,10000000
FAMILY,4.0,5118,1000000
TOOLS,4.3,24175,5000000
FAMILY,4.3,207294,10000000
GAME,4.4,135739,5000000
PRODUCTIVITY,4.4,162831,5000000
FAMILY,4.0,10773,1000000
FAMILY,4.7,61600,1000000
SPORTS,4.2,75566,5000000
GAME,4.5,1375988,50000000
BOOKS_AND_REFERENCE,4.1,364452,10000000
BOOKS_AND_REFERENCE,4.4,384368,10000000
BOOKS_AND_REFERENCE,4.1,71328,5000000
FINANCE,4.3,95,10000
BUSINESS,3.5,13,1000
HEALTH_AND_FITNESS,4.7,416,10000
COMMUNICATION,4.191512757553112,0,10
BUSINESS,2.6,13,1000
BUSINESS,4.2,8,100
SOCIAL,4.191512757553112,1,10
BUSINESS,4.191512757553112,0,100
BUSINESS,4.191512757553112,0,10
BUSINESS,4.191512757553112,0,50
HEALTH_AND_FITNESS,4.191512757553112,1,100
BUSINESS,4.191512757553112,1,10
HEALTH_AND_FITNESS,4.191512757553112,15,1000
BUSINESS,4.191512757553112,0,10
EVENTS,5.0,1,10
BUSINESS,4.191512757553112,0,10
LIFESTYLE,4.3,102,10000
LIFESTYLE,4.191512757553112,0,10
BUSINESS,4.191512757553112,0,50
FAMILY,4.191512757553112,0,1
BUSINESS,4.191512757553112,0,50
BUSINESS,4.191512757553112,0,10
FAMILY,4.4,15105,1000000
FAMILY,4.3,34514,5000000
FAMILY,4.191512757553112,0,100
TRAVEL_AND_LOCAL,4.191512757553112,4,100
FAMILY,4.1,288606,10000000
FAMILY,4.191512757553112,1,100
FAMILY,4.3,151374,10000000
FAMILY,4.5,2062,500000
FINANCE,4.191512757553112,1,100
FAMILY,4.6,6231,1000000
FAMILY,4.6,50060,1000000
FAMILY,4.7,188740,1000000
BOOKS_AND_REFERENCE,4.191512757553112,14,500
FAMILY,4.3,1574546,50000000
FAMILY,4.2,23292,1000000
FAMILY,4.5,43852,10000000
FAMILY,4.3,13330,1000000
FAMILY,4.5,46369,10000000
TOOLS,3.5,1960,1000000
GAME,4.3,2178,500000
FAMILY,4.6,29155,1000000
FAMILY,4.5,2200,1000000
FAMILY,4.3,1842381,50000000
FAMILY,4.4,1516,50000
FINANCE,4.191512757553112,2,100
PRODUCTIVITY,4.191512757553112,4,100
BUSINESS,4.191512757553112,3,100
FAMILY,3.4,9,500
MEDICAL,4.3,267,50000
COMMUNICATION,3.8,4,100
FAMILY,4.5,144,1000
PRODUCTIVITY,4.191512757553112,9,10
EVENTS,4.191512757553112,0,100
FAMILY,4.191512757553112,0,50
LIFESTYLE,5.0,2,100
LIFESTYLE,4.9,18,1000
TOOLS,4.191512757553112,0,100
MEDICAL,4.191512757553112,4,100
FAMILY,5.0,3,50
LIFESTYLE,4.191512757553112,54,5000
TOOLS,4.191512757553112,9,100
GAME,4.2,5449,500000
GAME,4.3,5731,1000000
GAME,4.4,11023,100000
MEDICAL,2.3,11,500
BOOKS_AND_REFERENCE,4.7,14,1000
AUTO_AND_VEHICLES,4.191512757553112,0,10
FAMILY,4.191512757553112,0,10
MEDICAL,4.191512757553112,0,50
TOOLS,4.4,13,100
FAMILY,4.3,11,500
GAME,4.4,3017,500000
MEDICAL,4.191512757553112,0,0
GAME,4.0,454,10000
GAME,3.6,5291,100000
FAMILY,4.191512757553112,20,500
FAMILY,4.1,39661,1000000
GAME,4.6,79,1000
FAMILY,3.9,249,10000
GAME,4.4,7,100
SHOPPING,4.191512757553112,3,100
GAME,3.7,8014,100000
VIDEO_PLAYERS,3.9,141515,10000000
BUSINESS,4.191512757553112,6,10
FAMILY,4.3,254861,10000000
FAMILY,4.1,227,10000
FAMILY,3.6,19601,1000000
FAMILY,3.5,2580,100000
FAMILY,3.9,1938,1000000
FAMILY,3.9,519,100000
FAMILY,3.8,1652,100000
FAMILY,4.0,39647,10000000
LIFESTYLE,4.191512757553112,2,500
FAMILY,4.5,74,5000
FAMILY,3.6,12781,1000000
FAMILY,3.9,314,100000
FAMILY,4.3,429,100000
FAMILY,4.0,325,50000
MEDICAL,4.2,980,50000
FAMILY,3.7,3482,500000
FAMILY,3.9,55,10000
FAMILY,4.2,2801,500000
FAMILY,3.5,173,10000
FAMILY,4.0,154,50000
FAMILY,3.8,25,1000
FAMILY,4.1,290,10000
FAMILY,4.2,23,1000
FAMILY,4.1,214,100000
FAMILY,4.4,12,1000
FAMILY,3.7,52,10000
FAMILY,4.191512757553112,11,5000
FAMILY,4.7,54,1000
FAMILY,3.8,20,5000
FAMILY,4.0,2936,500000
FAMILY,4.2,3263,1000000
FAMILY,3.8,515,100000
FAMILY,3.9,2510,500000
FAMILY,4.0,1130,100000
FAMILY,3.1,4798,500000
PRODUCTIVITY,5.0,3,10
FAMILY,3.5,246,50000
FINANCE,4.1,54,5000
FAMILY,4.5,51,5000
FAMILY,4.7,7,1000
FAMILY,4.1,120,10000
MEDICAL,4.191512757553112,0,500
FAMILY,3.9,1909,100000
FAMILY,4.0,286,100000
MEDICAL,4.3,6,1000
FAMILY,3.1,269,50000
BOOKS_AND_REFERENCE,4.191512757553112,9,1000
MEDICAL,4.2,19,1000
FAMILY,4.1,58104,5000000
FAMILY,4.4,175509,10000000
TRAVEL_AND_LOCAL,3.2,58,5000
MEDICAL,4.191512757553112,1,500
FAMILY,3.3,10449,1000000
COMMUNICATION,4.3,230564,10000000
PRODUCTIVITY,4.7,81614,500000
BUSINESS,4.3,171771,10000000
VIDEO_PLAYERS,4.2,1236,100000
PRODUCTIVITY,4.7,5867,100000
TOOLS,4.3,32207,1000000
LIBRARIES_AND_DEMO,4.2,23859,1000000
PRODUCTIVITY,4.2,14428,1000000
PRODUCTIVITY,4.2,4737,500000
TOOLS,4.1,278,100000
TOOLS,4.2,7851,1000000
TOOLS,4.3,20865,1000000
PERSONALIZATION,4.4,77609,1000000
TOOLS,4.3,11449,500000
TOOLS,3.5,11,1000
TOOLS,4.3,940,100000
VIDEO_PLAYERS,1.8,26,5000
TOOLS,4.2,513,50000
TOOLS,4.2,24,1000
TOOLS,4.6,78,10000
VIDEO_PLAYERS,4.0,944,50000
TOOLS,4.3,249,10000
TOOLS,5.0,19,500
TOOLS,3.8,24,5000
TOOLS,4.3,3509,1000000
TOOLS,3.0,4,1000
PRODUCTIVITY,5.0,1,100
BUSINESS,4.7,10,100
FAMILY,4.6,380,10000
TOOLS,4.4,669901,50000000
FAMILY,4.7,7252,500000
BUSINESS,5.0,3,100
TOOLS,4.8,337532,10000000
PRODUCTIVITY,3.0,460,50000
FAMILY,4.6,584070,5000000
FOOD_AND_DRINK,4.6,438,10000
COMMUNICATION,4.191512757553112,6,500
TOOLS,4.1,38679,10000000
FAMILY,4.6,1553,100000
FAMILY,4.5,1303,100000
NEWS_AND_MAGAZINES,4.3,93708,5000000
FINANCE,4.2,24980,1000000
FAMILY,3.9,61230,10000000
NEWS_AND_MAGAZINES,4.7,273,10000
NEWS_AND_MAGAZINES,4.9,58,500
NEWS_AND_MAGAZINES,4.3,39,5000
BOOKS_AND_REFERENCE,4.4,1877,100000
FAMILY,3.6,569,100000
FAMILY,4.6,302,100000
TRAVEL_AND_LOCAL,4.5,932870,50000000
FOOD_AND_DRINK,4.191512757553112,95,50000
FAMILY,3.9,859,100000
FAMILY,4.3,979,100000
SOCIAL,4.8,3782,50000
FAMILY,3.7,24137,5000000
FINANCE,4.4,281635,5000000
FINANCE,4.2,24666,1000000
TRAVEL_AND_LOCAL,4.3,2339098,100000000
SHOPPING,4.6,1371082,50000000
PHOTOGRAPHY,4.5,1536512,50000000
NEWS_AND_MAGAZINES,3.9,878065,1000000000
FAMILY,4.3,398746,10000000
FAMILY,4.4,70883,1000000
SOCIAL,4.0,163679,5000000
FAMILY,4.7,1719,50000
PRODUCTIVITY,4.3,201718,10000000
GAME,4.5,49971,5000000
PHOTOGRAPHY,4.2,1260143,50000000
NEWS_AND_MAGAZINES,4.2,522205,10000000
SOCIAL,4.8,1264084,10000000
HEALTH_AND_FITNESS,4.6,251618,10000000
FAMILY,4.5,174215,10000000
COMMUNICATION,4.0,122512,10000000
HEALTH_AND_FITNESS,4.2,112384,5000000
